0,-0.07371987402439117,-0.12876002490520477
1,-0.2595268189907074,-0.2472514808177948
2,-0.04846000298857689,-0.05038303881883621
3,0.029248669743537903,-0.2556118965148926
4,-0.010621584951877594,-0.13986331224441528
5,-0.017666980624198914,0.049589693546295166
6,-0.0018618255853652954,-0.3173055648803711
7,0.22159670293331146,-0.20873895287513733
8,0.08773818612098694,-0.2799057066440582
9,0.06865784525871277,-0.05870513990521431
10,-0.033417731523513794,-0.1079510822892189
11,0.031027838587760925,0.04169275611639023
12,-0.08214357495307922,-0.20506416261196136
13,-0.03170041739940643,-0.212227463722229
14,-0.19401071965694427,-0.0006651803851127625
15,0.11262349784374237,-0.17855304479599
16,0.048422425985336304,-0.28885704278945923
17,-0.003865957260131836,-0.17708060145378113
18,-0.011290311813354492,-0.049834538251161575
19,-0.016735177487134933,-0.039111461490392685
20,-0.18030330538749695,-0.5211580395698547
21,-0.029048636555671692,-0.0185482669621706
22,0.06848138570785522,-0.2345147728919983
0,0.1235717236995697,-0.24413150548934937
1,-0.00483641168102622,-0.05796939507126808
2,0.04333224147558212,-0.06953403353691101
3,-0.13221901655197144,-0.18129225075244904
4,-0.019692139700055122,-0.10526950657367706
5,0.02673499286174774,-0.09804394096136093
6,0.018717246130108833,-0.22287483513355255
7,-0.0430583655834198,-0.12953579425811768
8,-0.08416949212551117,-0.14043310284614563
9,0.020833592861890793,-0.14113670587539673
10,-0.11224351823329926,-0.03376862406730652
11,0.019353356212377548,-0.26259660720825195
12,0.04008074849843979,-0.10157721489667892
13,0.01582460105419159,-0.22055870294570923
14,-0.04726891964673996,-0.27086859941482544
15,-0.11636672168970108,-0.14713029563426971
0,-0.024580512195825577,-0.19467765092849731
0,0.10904017835855484,-0.2153601050376892
1,-0.008516691625118256,-0.17387858033180237
2,0.09777351468801498,-0.19101497530937195
3,0.006102351471781731,-0.21354413032531738
4,-0.018912561237812042,-0.16264662146568298
5,0.015767283737659454,-0.22959411144256592
6,-0.048376619815826416,-0.31641167402267456
7,0.02746090292930603,-0.08554532378911972
8,-0.018303507938981056,-0.05479494482278824
9,0.07884003221988678,-0.2086602747440338
10,-0.05951815843582153,-0.19595195353031158
11,0.0180894136428833,-0.19810305535793304
12,-0.07401853054761887,-0.2541952431201935
13,0.09611764550209045,0.006148159503936768
14,-0.013210143893957138,-0.21553835272789001
15,-0.09008676558732986,-0.12684983015060425
16,0.030897606164216995,-0.21848246455192566
17,-0.00045224279165267944,-0.029235951602458954
18,0.004274405539035797,-0.25152820348739624
19,-0.06421194970607758,-0.07217134535312653
20,0.0603691041469574,-0.032139815390110016
21,0.015547525137662888,-0.1594775915145874
22,-0.13224157691001892,-0.019752755761146545
23,-0.010265160351991653,-0.22086478769779205
24,0.006119968369603157,-0.15441015362739563
25,-0.007015746086835861,-0.17860537767410278
26,0.06339247524738312,-0.08080700784921646
27,-0.014495857059955597,-0.04027640074491501
28,-0.2447039783000946,-0.16459901630878448
29,0.0069841258227825165,-0.1897485852241516
30,0.10774388909339905,-0.24175921082496643
31,-0.09775248914957047,-0.0689672976732254
32,-0.03922856226563454,-0.03139601647853851
33,0.11362142860889435,-0.02469557523727417
